A. FERNÁNDEZ,SPAIN,26,81
WILAND,SWEDEN,32,81
KARAGOUNIS,GREECE,36,81
G. VILLAGRA,CHILE,32,81
GILKS,SCOTLAND,31,81
CARROLL,NORTHERN IRELAND,36,81
LUIZ HENRIQUE,BRAZIL,32,81
R. MARTINHO,BRAZIL,25,81
MARQUINHO,BRAZIL,27,81
RAFINHA,BRAZIL,28,81
CORCHIA,FRANCE,22,81
ALLAN,BRAZIL,22,81
MARICA,ROMANIA,27,81
AL SHALHOUB,SAUDI ARABIA,32,81
RODRIGO,BRAZIL,33,81
P. BENGTSSON,SWEDEN,25,81
OKORE,DENMARK,21,81
LETO,ARGENTINA,27,81
LINDGREN,SWEDEN,28,81
S. BERGHUIS,NETHERLANDS,21,80
DE SILVESTRI,ITALY,25,80
BEREZUTSKIY A.,RUSSIA,31,80
M. RICHARDES,BRAZIL,31,80
MÁRIO FERNANDES,BRAZIL,23,80
ALTIDORE,UNITED STATES,23,80
BRAVO,CHILE,30,80
JEFFERSON,BRAZIL,30,80
DÁTOLO,ARGENTINA,29,80
JOÃO MÁRIO,PORTUGAL,20,80
CAETANO,PORTUGAL,22,80
SCULLI,ITALY,32,80
VALDOMIRO,BRAZIL,34,80
TISSONE,ARGENTINA,27,80
SLOTH,DENMARK,21,80
A. ROLÍN,URUGUAY,24,80
SAPUNARU,ROMANIA,29,80
AARÓN ÑÍGUEZ,SPAIN,24,80
DIEGO,BRAZIL,25,80
J. M. CORONA,MEXICO,20,80
BARDSLEY,SCOTLAND,28,80
JOSÉ ÁNGEL,SPAIN,24,80
S. DOMÍNGUEZ,ARGENTINA,33,80
DEL GROSSO,ITALY,30,80
P. RODRÍGUEZ,ARGENTINA,23,80
A. MORLEO,ITALY,30,80
LEO LIMA,BRAZIL,31,80
M. PÉREZ GARCÍA,ARGENTINA,28,80
PAROLO,ITALY,28,80
OSVALDO,BRAZIL,26,80
ÉMERSON,BRAZIL,30,80
VAN DIJK,NETHERLANDS,22,80
NIVALDO,BRAZIL,33,80
ST. LEDGER,IRELAND,28,80
TAVARES,PORTUGAL,25,80
FÁBIO,BRAZIL,23,80
JOÃO RIBEIRO,PORTUGAL,26,80
T. HEURTAUX,FRANCE,25,80
ZEQUINHA,PORTUGAL,26,80
LUÍS GUSTAVO,PORTUGAL,21,80
M. BIANCUCCHI,ARGENTINA,29,80
AUDARD,FRANCE,35,80
LODYGIN,RUSSIA,23,80
DE LUCIA,ITALY,29,80
BRIGUEL,PORTUGAL,34,80
YOSHIDA,JAPAN,25,80
JUSSIE,BRAZIL,30,80
MOREL,FRANCE,29,80
JOSIMAR,BRAZIL,27,80
LAZAROS,GREECE,26,80
DEMEL,CÔTE D'IVOIRE,32,80
DENISOV,RUSSIA,29,80
VILLALBA,ARGENTINA,21,80
CARLES GIL,SPAIN,20,80
HENRIQUE,BRAZIL,28,80
BARBOSA,FRANCE,37,80
NATKHO,ISRAEL,25,80
F. NAVARRO,SPAIN,31,80
K. NAVAS,COSTA RICA,26,80
MAXIM,ROMANIA,23,80
WELLITON,BRAZIL,26,80
MCFADDEN,SCOTLAND,30,80
RIKI,SPAIN,33,80
A. KEITA,MALI,27,80
M. OLIVEIRA,BRAZIL,26,80
R. VARGAS,VENEZUELA,26,80
KOLEHMAINEN,FINLAND,25,80
G. LORENZETTI,ARGENTINA,28,80
COHENE,PARAGUAY,26,80
RÉGIS,BRAZIL,23,80
M. MEDEL,CHILE,24,80
JOAN VERDÚ,SPAIN,30,80
LEMINA,FRANCE,20,80
RENATO SANTOS,BRAZIL,26,80
ACQUAFRESCA,ITALY,26,80
WEISER,GERMANY,19,80
RUI DUARTE,PORTUGAL,35,80
D. CAPOGROSSO,ARGENTINA,35,80
DOUGLAS SILVA,BRAZIL,29,80
ANSALDI,ARGENTINA,27,80
LUÍZ CARLOS,BRAZIL,28,80
BRANDÃO,BRAZIL,33,80
KANTÉ,MALI,34,80
SAPONARA,ITALY,21,80
HUGO MONTEIRO,PORTUGAL,28,80
DAKSON,BRAZIL,26,80
S. SEVILLA,SPAIN,29,80
RALF,BRAZIL,29,80
CUÉLLAR,SPAIN,32,80
DOSSEVI,FRANCE,25,80
LALA,FRANCE,21,80
MARTINS INDI,NETHERLANDS,21,80
SZALAI,HUNGARY,25,80
KIM JUNG WOO,SOUTH KOREA,31,80
CHERUBIN,ITALY,26,80
KOEVERMANS,NETHERLANDS,34,80
CAMPBELL,ENGLAND,26,80
IMMOBILE,ITALY,23,80
SOUMAORO,FRANCE,21,80
CAMARA,FRANCE,34,80
C. DIABATÉ,MALI,25,80
JAMES FORREST,SCOTLAND,22,80
FARINOS,SPAIN,35,80
JUANFRAN,SPAIN,28,80
VALENTÍN VIOLA,ARGENTINA,22,80
HÖGER,GERMANY,24,80
SRNA,CROATIA,31,80
GORETZKA,GERMANY,18,80
RAFAEL,BRAZIL,30,80
T. COSTA,ARGENTINA,28,80
DANILO PEREIRA,PORTUGAL,22,80
MOHAMED SALAH,EGYPT,21,80
HARAGUCHI,JAPAN,22,80
BEHRAMI,SWITZERLAND,28,80
MANOEL,BRAZIL,23,80
OLIVER TORRES,SPAIN,18,80
CAHUZAC,FRANCE,28,80
MURIQUI,BRAZIL,27,80
MUSTAFI,GERMANY,21,80
DAMIEN DELANEY,IRELAND,32,80
SOUZA,BRAZIL,34,80
T. MAOULIDA,FRANCE,34,80
HALISSON,BRAZIL,28,80
AHAMADA,FRANCE,22,80
KONÉ,BURKINA FASO,25,80
RUITER,NETHERLANDS,26,80
POMINI,ITALY,32,80
THIAGO RIBEIRO,BRAZIL,27,80
REFAELOV,ISRAEL,27,80
A. NAHUELPAN,ARGENTINA,25,80
CODA,ITALY,28,80
ROSSETTINI,ITALY,28,80
YACOB,ARGENTINA,26,80
SPARV,FINLAND,26,80
OVERTOOM,CAMEROON,27,80
RAÚL BAENA,SPAIN,24,80
SANÉ,SENEGAL,26,80
GIOVANNI,BRAZIL,26,80
E. ALVARADO,COSTA RICA,24,80
C. VILLANUEVA,ARGENTINA,29,80
J. M. MARTÍNEZ,ARGENTINA,27,80
CÁMPORA,ARGENTINA,33,80
NEÍLTON,BRAZIL,19,80
HENGBART,FRANCE,33,80
WILLIAN MAGRÃO,BRAZIL,26,80
JAVI MÁRQUEZ,SPAIN,27,80
MCCLEAN,IRELAND,24,80
ANDREAS LAUDRUP,DENMARK,22,80
WÁGNER,BRAZIL,28,80
LICHT,ARGENTINA,32,80
MITROVIĆ,SERBIA,26,80
J. M. SÁNCHEZ,ARGENTINA,23,80
ALOU DIARRA,FRANCE,32,80
I. PIRIS,PARAGUAY,24,80
DUCOURTIOUX,FRANCE,35,80
NÉLSON,PORTUGAL,30,80
CAHILL,AUSTRALIA,33,80
A. PALOP,SPAIN,39,80
ANDRÉ,FRANCE,23,80
JOHN,NETHERLANDS,25,80
R. BOTTA,ARGENTINA,23,80
A. DONATTI,ARGENTINA,26,80
DE ZEEUW,NETHERLANDS,30,80
H. BASCUÑÁN,CHILE,28,80
Q. PROMES,NETHERLANDS,21,80
EMRE ÇOLAK,TURKEY,22,80
CLYNE,ENGLAND,22,80
D. CARVAJAL,SPAIN,21,80
RUDDY,ENGLAND,26,80
ALEIX VIDAL,SPAIN,24,80
BAHIA,BRAZIL,29,80
M. RONDÓN,VENEZUELA,27,80
PISZCZEK,POLAND,28,80
KRØLDRUP,DENMARK,34,80
MARANGE,FRANCE,27,80
BENEZET,FRANCE,22,80
ELYOUNOUSSI,NORWAY,25,80
F. CASTILLÓN,ARGENTINA,27,80
M. RODRÍGUEZ,ARGENTINA,27,80
MARQUINHOS,BRAZIL,23,80
HAWSAWI,SAUDI ARABIA,29,80
MURIEL,BRAZIL,26,80
M. WILSON,IRELAND,26,80
R. VAN EIJDEN,NETHERLANDS,25,80
POPOV,MACEDONIA,28,80
VON BERGEN,SWITZERLAND,30,80
TIAGO TERROSO,PORTUGAL,25,80
DAMIA,SPAIN,31,80
DANIELSON,BRAZIL,32,80
IRAOLA,SPAIN,31,80
D. VILLAR,ARGENTINA,32,80
RICHARLYSON,BRAZIL,30,80
BOLASIE,CONGO DR,24,80
JANSEN,GERMANY,27,80
M. AGUIRREGARAY,URUGUAY,24,80
ŠULER,SLOVENIA,30,80
WASILEWSKI,POLAND,33,80
D. NOVARETTI,ARGENTINA,28,80
CHICÃO,BRAZIL,32,80
FAYZULIN,RUSSIA,27,80
PAULO TAVARES,PORTUGAL,27,80
ADRIANINHO,BRAZIL,33,80
REINARTZ,GERMANY,24,80
PALJIĆ,GERMANY,30,80
GIBSON,IRELAND,25,80
AGASSA,TOGO,35,80
RIETHER,GERMANY,30,80
DIOMANDÉ,CÔTE D'IVOIRE,21,80
RAFAEL MOURA,BRAZIL,30,80
PALOSCHI,ITALY,23,80
FREDY,PORTUGAL,23,80
CÉSAR,BRAZIL,20,80
CAN,GERMANY,19,80
TIÉNÉ,CÔTE D'IVOIRE,31,80
K. REKIK,NETHERLANDS,18,80
S. GENTILETTI,ARGENTINA,28,80
S. LÓPEZ,ARGENTINA,24,80
CORONA,SPAIN,32,80
NOOR,SAUDI ARABIA,35,80
SANGWENI,SOUTH AFRICA,32,80
BAUTHÉAC,FRANCE,26,80
PASQUALE,ITALY,31,80
LUPATELLI,ITALY,35,80
PORTILLO,SPAIN,23,80
RUBÉN,SPAIN,29,80
BLANCO,ARGENTINA,30,80
MANNONE,ITALY,25,80
TOÑO,SPAIN,33,80
RODELIN,FRANCE,27,80
GORDAN,IRAN,29,80
AL BESHI,SAUDI ARABIA,23,80
A. BUENO,SPAIN,25,80
WESTWOOD,ENGLAND,23,80
MARCO RUBÉN,ARGENTINA,26,80
INSÚA,ARGENTINA,24,80
GEORGIADIS,GREECE,41,80
BONFIM,BRAZIL,22,80
COUTADEUR,FRANCE,27,80
BARRAL,SPAIN,30,80
KIRCHHOFF,GERMANY,23,80
THEREAU,FRANCE,30,80
ISLA,CHILE,25,80
G. CHANTURIA,GEORGIA,20,80
ADRIÁN GONZÁLEZ,SPAIN,25,80
DINEI,BRAZIL,29,80
PINA,SPAIN,25,80
M. LANG,SWITZERLAND,22,80
DE CEGLIE,ITALY,27,80
VAZ TE,PORTUGAL,27,80
ADU,UNITED STATES,24,80
JENKINSON,ENGLAND,21,80
WOLF,GERMANY,31,80
MAICOSUEL,BRAZIL,27,80
ZAHAVI,ISRAEL,26,80
ALBERTO PEREA,SPAIN,22,80
B. LINSSEN,NETHERLANDS,22,80
O. EL KADDOURI,MOROCCO,23,80
POULSEN,DENMARK,33,80
ELANA,FRANCE,33,80
ANDREEV,UZBEKISTAN,25,80
DUDU,BRAZIL,30,80
TOROSIDIS,GREECE,28,80
C. IZQUIERDOZ,ARGENTINA,24,80
ANTONINI,ITALY,31,80
GLUSHAKOV,RUSSIA,26,80
KHAZRI,TUNISIA,22,80
CASTELLINI,ITALY,34,80
DUPLAN,FRANCE,30,80
N. PAREJA,ARGENTINA,29,80
G. CAMERON,UNITED STATES,28,80
KONKO,FRANCE,29,80
RECIO,SPAIN,22,80
L. ACOSTA,ARGENTINA,19,80
OBODO,NIGERIA,29,80
J. SAMPERIO,SPAIN,20,80
ESTEBAN,SPAIN,38,80
RENÁN,BRAZIL,28,80
MIGLIORE,ARGENTINA,31,80
E. SOSA,ARGENTINA,28,80
JARSTEIN,NORWAY,29,80
R. FERNÁNDEZ,ARGENTINA,28,80
JEROME,ENGLAND,26,80
BRÜLS,BELGIUM,25,80
ARMENTEROS,SWEDEN,23,80
SOARES,BRAZIL,24,80
SOUZA,BRAZIL,31,80
VUJIČEVIĆ,CROATIA,23,80
NOVAKOVIČ,SLOVENIA,34,80
ABDELLAOUE,NORWAY,27,80
G. CANALES,CHILE,31,80
MIHAYLOV,BULGARIA,25,80
MARTINEZ,BRAZIL,33,80
K. CHRISTENSEN,DENMARK,34,80
ANDRÉ MARTINS,PORTUGAL,23,80
DEVAUX,FRANCE,28,80
KASAMI,SWITZERLAND,21,80
B. VRIENDS,NETHERLANDS,22,80
F. ORTÍZ,ARGENTINA,35,80
Y. WILDSCHUT,NETHERLANDS,21,80
D. KOPPERS,NETHERLANDS,21,80
FIDELEFF,ARGENTINA,24,80
SALAMON,POLAND,22,80
ADIYIAH,GHANA,23,80
T. GUTIÉRREZ,COLOMBIA,28,80
S. RONDÓN,VENEZUELA,24,80
V. FORREN,NORWAY,25,80
DARIDA,CZECH REPUBLIC,23,80
FLORENZI,ITALY,22,80
P. GONZÁLEZ,CHILE,27,80
BORJA EKIZA,SPAIN,25,80
CILLESSEN,NETHERLANDS,24,80
ARANHA,BRAZIL,32,80
MUSTAPHA DIALLO,SENEGAL,27,80
DURMAZ,SWEDEN,24,80
LUÍS SILVA,PORTUGAL,21,80
ANTONELLI,ITALY,26,80
DANZÉ,FRANCE,27,80
M. MOTTA,ITALY,27,80
JARDEL,BRAZIL,27,80
I. FURIOS,ARGENTINA,34,80
SCHAKEN,NETHERLANDS,31,80
LUKOVIĆ,SERBIA,30,80
KOLAROV,SERBIA,27,80
B. KAYAL,ISRAEL,25,80
D. VERBEEK,NETHERLANDS,23,80
ALBERTO MORENO,SPAIN,21,80
JANSSEN,NETHERLANDS,32,80
FILLIPE SOUTTO,BRAZIL,22,80
N. ORTIGOZA,PARAGUAY,28,80
DERDIYOK,SWITZERLAND,25,80
YEBDA,ALGERIA,29,80
MULDER,NETHERLANDS,24,80
CHARLES,BRAZIL,29,80
MURRAY,ENGLAND,30,80
LUSTIG,SWEDEN,26,80
DELPH,ENGLAND,23,80
EMÍDIO RAFAEL,PORTUGAL,27,80
MOLINARO,ITALY,30,80
MALONEY,SCOTLAND,30,80
LONG,IRELAND,26,80
N. FREY,FRANCE,29,80
C. CANUHÉ,ARGENTINA,24,80
CZIOMMER,GERMANY,32,80
CAMBON,FRANCE,27,80
BENTALEB,FRANCE,18,80
DODÔ,BRAZIL,21,80
MORISAKI,JAPAN,32,80
L. FARAVELLI,ARGENTINA,20,80
TARANTINI,PORTUGAL,29,80
SÍLVIO,PORTUGAL,26,80
GURPEGI,SPAIN,33,80
SKORUPSKI,POLAND,22,80
F. FONTANINI,ARGENTINA,23,80
BRACIGLIANO,FRANCE,33,80
MIKEL SAN JOSÉ,SPAIN,24,80
WELLINGTON P.,BRAZIL,30,80
PLUIM,NETHERLANDS,24,80
KOMAN,HUNGARY,24,80
N. NAVARRO,ARGENTINA,28,80
BABANCO,CAPE VERDE,28,80
TURAEV,UZBEKISTAN,25,80
RODRIGO SOUTO,BRAZIL,30,80
MANOLEV,BULGARIA,27,80
GUEDIOURA,ALGERIA,27,80
GABRIEL,BRAZIL,24,80
HUGO,BRAZIL,32,80
AYKUT ERÇETIN,TURKEY,31,80
DIABY,FRANCE,27,80
SEBASTIAN SORIA,QATAR,29,80
BRESCIANO,AUSTRALIA,33,80
ANSOTEGUI,SPAIN,31,80
DIGÃO,BRAZIL,25,80
MARCHESE,ITALY,28,80
LIONN,BRAZIL,24,80
TIAGO SILVA,PORTUGAL,20,80
SEKIGUCHI,JAPAN,27,80
BENAVÍDEZ,ARGENTINA,24,80
JOÃO LUIZ,BRAZIL,23,80
CLAUDEMIR,BRAZIL,29,80
P. A. FRAU,FRANCE,33,80
CARLÃO,BRAZIL,27,80
N'GOG,FRANCE,24,80
S. FERNÁNDEZ,URUGUAY,28,80
WANYAMA,KENYA,22,80
NIRLEY,BRAZIL,25,80
P. NILSSON,SWEDEN,31,80
T. OAR,AUSTRALIA,21,80
NACHO FERNANDEZ,SPAIN,23,80
BOUDEBOUZ,ALGERIA,23,80
L. BERNARDI,ARGENTINA,36,80
LEERDAM,NETHERLANDS,23,80
ÉDSON SILVA,BRAZIL,27,80
LAŠTUVKA,CZECH REPUBLIC,31,80
LOMBÁN,SPAIN,26,80
MOI GÓMEZ,SPAIN,19,80
HAEDO VALDEZ,PARAGUAY,29,80
E. ÁLVAREZ,COLOMBIA,20,80
RÉALE,FRANCE,21,80
RADU,ROMANIA,26,80
FREIRE,BRAZIL,24,80
BRAGA,PORTUGAL,30,80
ABDALLAH,THE COMOROS,26,80
EVANDRO,BRAZIL,27,80
EL ZHAR,MOROCCO,27,80
POPOV,BULGARIA,25,80
HELENIUS,DENMARK,22,80
RAT,ROMANIA,32,80
MARIGA,KENYA,26,80
ZIANI,ALGERIA,31,80
T. SMITH,ENGLAND,33,80
G. SARA,ARGENTINA,26,80
PAVARINI,ITALY,39,80
AVRAMOV,SERBIA,34,80
STOJANOVIĆ,MACEDONIA,20,80
J. HERRERA,CHILE,32,80
EDUARDO,PORTUGAL,31,80
JANMAAT,NETHERLANDS,24,80
FÄHRMANN,GERMANY,25,80
S. SOSA,URUGUAY,27,80
J. ARAYA,CHILE,19,80
RICARDO GOULART,BRAZIL,22,80
J. DE KAMPS,NETHERLANDS,21,80
WEBSTER,SCOTLAND,31,80
HUSEKLEPP,NORWAY,29,80
MORETTI,ITALY,32,80
SORBON,FRANCE,30,80
D. BRAGHIERI,ARGENTINA,26,80
DODÓ,BRAZIL,26,80
D. MESBAH,ALGERIA,28,80
TAXTSIDIS,GREECE,22,80
P. LEDESMA,ARGENTINA,29,80
M. ALBÆK,DENMARK,23,80
DIEGO PÉREZ,URUGUAY,33,80
MANOLAS,GREECE,22,80
MOISÉS,BRAZIL,25,80
DYAKOV,BULGARIA,29,80
RICARDINHO,BRAZIL,28,80
JORDI XUMETRA,SPAIN,27,80
G. SIQUEIRA,BRAZIL,27,80
NINKOV,SERBIA,28,80
DANIEL CARRIÇO,PORTUGAL,25,80
DERLEY,BRAZIL,25,80
JOUFFRÉ,FRANCE,29,80
A. LINDEGAARD,DENMARK,29,80
R. WILLIAMS,AUSTRALIA,25,80
D. M. RODRÍGUEZ,URUGUAY,24,80
POZZI,ITALY,27,80
M. WAKASO,GHANA,23,80
J.P. BARRIENTOS,URUGUAY,23,80
L. PRATTO,ARGENTINA,25,80
KRUSE,GERMANY,25,80
KHUMALO,SOUTH AFRICA,26,80
ÁLVARO CEJUDO,SPAIN,29,80
MANDUCA,BRAZIL,33,80
HOSSAM ASHOUR,EGYPT,28,80
CÉDRIC SOARES,PORTUGAL,22,80
BRAMA,NETHERLANDS,27,80
CANDEIAS,PORTUGAL,25,80
S. UBILLA,CHILE,23,80
ELISEU,PORTUGAL,30,80
S. SAVIĆ,MONTENEGRO,22,80
VEIGNEAU,FRANCE,28,80
F. SØRENSEN,DENMARK,21,80
BOUCHER,FRANCE,21,80
TIELEMANS,BELGIUM,16,80
AL NAKHLI,SAUDI ARABIA,18,80
R. BATTIÓN,ARGENTINA,31,80
L. ACOSTA,ARGENTINA,25,80
WARD-PROWSE,ENGLAND,18,80
LUIZ ADRIANO,BRAZIL,26,80
LAMAH,BELGIUM,25,80
TURNER,ENGLAND,25,80
DATSAKORN,THAILAND,29,80
BETÃO,BRAZIL,29,79
MOISÉS,BRAZIL,34,79
DAVID FUSTER,SPAIN,31,79
SORIANO,ITALY,22,79
X. HOUTKOOP,NETHERLANDS,24,79
GUZAN,UNITED STATES,29,79
DRAMÉ,SENEGAL,28,79
LAURO,BRAZIL,33,79
PANTILIMON,ROMANIA,26,79
C. RODRÍGUEZ,ARGENTINA,32,79
A. CARVALLO,CHILE,24,79
NAHUEL GUZMÁN,ARGENTINA,27,79
T. DE VINCENTI,ARGENTINA,24,79
SOUARÉ,SENEGAL,23,79
WESTWOOD,IRELAND,28,79
MONREAL,SPAIN,27,79
CLEMENS,GERMANY,22,79
GRANAT,RUSSIA,26,79
T. SMITH,NEW ZEALAND,23,79
PEDRO RÍOS,SPAIN,31,79
J. ROSSINI,SWITZERLAND,24,79
N. LÓPEZ,URUGUAY,20,79
BIAGIANTI,ITALY,29,79
AGIRRETXE,SPAIN,26,79
CHESTER,ENGLAND,24,79
BALBOA,EQUATORIAL GUINEA,28,79
PILKINGTON,IRELAND,25,79
KUCKA,SLOVAKIA,26,79
L. MONJE,CHILE,32,79
SARMOV,BULGARIA,28,79
CAPUANO,ITALY,32,79
STEPANENKO,UKRAINE,24,79
RODRIGO ANTÔNIO,BRAZIL,26,79
DE MELO,BRAZIL,28,79
REGINI,ITALY,23,79
PEDRO KEN,BRAZIL,26,79
KUCHER,UKRAINE,30,79
LEE YONG RAE,SOUTH KOREA,27,79
ITURRA,CHILE,29,79
M. CAÑETE,ARGENTINA,23,79
A. MARTINUCCIO,ARGENTINA,25,79
D. KONE,BURKINA FASO,27,79
MÍCHEL,SPAIN,25,79
VANDEN BORRE,BELGIUM,25,79
RODRI,SPAIN,23,79
KELAVA,CROATIA,25,79
ANDERSON C.,BRAZIL,23,79
MATHEUS,BRAZIL,28,79
KOMOROWSKI,POLAND,29,79
LUAN,BRAZIL,24,79
LATKA,CZECH REPUBLIC,29,79
L. JACOBSEN,DENMARK,34,79
MARCELLIS,NETHERLANDS,25,79
ANDERSON LUIZ,BRAZIL,25,79
G. BOLÍVAR,COLOMBIA,28,79
POGBA,GUINEA,23,79
J. SHELVEY,ENGLAND,21,79
COURTET,FRANCE,24,79
BAHLOULI,FRANCE,18,79
FORLÍN,ARGENTINA,25,79
GONÇALO,PORTUGAL,26,79
L. LAZO,ARGENTINA,24,79
H. PÉREZ,PARAGUAY,24,79
ZUBER,SWITZERLAND,22,79
SASAKI,JAPAN,30,79
ÓSCAR LIMIA,ARGENTINA,38,79
KAČANIKLIĆ,SWEDEN,22,79
VANDENBUSSCHE,BELGIUM,32,79
ARIAS,BOLIVIA,33,79
CONGRE,FRANCE,28,79
CHARALAMBIDES,CYPRUS,32,79
OBASI,NIGERIA,27,79
J. FUNES MORI,ARGENTINA,22,79
B. DJA DJÉDJÉ,CÔTE D'IVOIRE,22,79
SIMON POULSEN,DENMARK,28,79
TALEBI,IRAN,32,79
ANDREW TAYLOR,ENGLAND,27,79
AÏT FANA,MOROCCO,24,79
D. BOTTINELLI,ARGENTINA,26,79
BEKİR İRTEGÜN,TURKEY,29,79
FRED,BRAZIL,20,79
BAMBA,CÔTE D'IVOIRE,28,79
DRAGOVIĆ,AUSTRIA,22,79
MEHMET EKİCİ,TURKEY,23,79
BRIAND,FRANCE,28,79
HOUNTONDJI,FRANCE,19,79
ETHERINGTON,ENGLAND,32,79
A. IBRAIMI,MACEDONIA,25,79
SAUGET,FRANCE,33,79
C. KRAMER,NETHERLANDS,21,79
ANTÔNIO CARLOS,BRAZIL,30,79
PALUN,GABON,24,79
BIANCO,ITALY,36,79
POLITO,ITALY,34,79
MIGUEL TORRES,SPAIN,27,79
GRILO,PORTUGAL,22,79
STARKE,GERMANY,32,79
S. EGHAN,GHANA,19,79
COLEMAN,IRELAND,24,79
HUŠBAUER,CZECH REPUBLIC,23,79
CHICA,SPAIN,28,79
FERRON,BRAZIL,27,79
NUNO COELHO,PORTUGAL,25,79
GABRIEL P.,BRAZIL,22,79
BARRIOS,ARGENTINA,23,79
RICARDO FATY,FRANCE,27,79
T. DOUBAÏ,CÔTE D'IVOIRE,25,79
J. CHÁVEZ,ARGENTINA,24,79
YAMADA,JAPAN,23,79
SARABIA,SPAIN,21,79
DIGUINHO,BRAZIL,30,79
L. CÁCERES,PARAGUAY,25,79
BONG,CAMEROON,25,79
DUARTE,NETHERLANDS,23,79
ALEX,SPAIN,20,79
MANDI,ALGERIA,21,79
MORAIS,BRAZIL,29,79
OIER,SPAIN,27,79
STEVEN DAVIS,NORTHERN IRELAND,28,79
HOOIVELD,NETHERLANDS,30,79
WALEED ABDULLAH,SAUDI ARABIA,27,79
C. NDIAYE,SENEGAL,28,79
L. BENDER,GERMANY,24,79
BIONDINI,ITALY,30,79
S. PERATTA,ARGENTINA,36,79
EDÍLSON,BRAZIL,27,79
SAWA,JAPAN,30,79
R. CAROCA,CHILE,24,79
HILBERT,GERMANY,28,79
A. TRUJILLO,SPAIN,26,79
R. ROJAS,PARAGUAY,25,79
EL SAID,EGYPT,28,79
RICHARDSON,ENGLAND,28,79
ZUBAR,GUADELOUPE,28,79
A. JANSEN,NETHERLANDS,24,79
BÉRIGAUD,FRANCE,25,79
S. ARAUJO,ARGENTINA,21,79
BROWN,SCOTLAND,28,79
H. ALMEIDA,PORTUGAL,29,79
FIDEL,SPAIN,23,79
CONDE,URUGUAY,30,79
RÚBEN RIBEIRO,PORTUGAL,26,79
AHMADI,IRAN,30,79
VICTOR,BRAZIL,30,79
MONK,ENGLAND,34,79
A. COLUNGA,SPAIN,28,79
M. ECHEVERRÍA,ARGENTINA,32,79
BURHAN,QATAR,27,79
AMINE LECOMTE,QATAR,23,79
C. CARBONERO,COLOMBIA,23,79
S. ROMERO,ARGENTINA,25,79
POLANSKI,POLAND,27,79
N. REDMOND,ENGLAND,19,79
SAGANOWSKI,POLAND,34,79
LOTIÈS,FRANCE,29,79
TAYLOR,ENGLAND,27,79
DANI,PORTUGAL,31,79
GOMAA,EGYPT,38,79
EIKREM,NORWAY,23,79
ABRIEL,FRANCE,34,79
MAXI LOPEZ,ARGENTINA,29,79
HAMOUDI,IRAN,27,79
AHMED ATEEF,SAUDI ARABIA,30,79
C. CELLAY,ARGENTINA,32,79
POGATETZ,AUSTRIA,30,79
FELDBALLE,DENMARK,23,79
ÀNGEL RANGEL,SPAIN,30,79
ALI KHASEIF,UAE,26,79
A. FACCHINI,BRAZIL,30,79
HAJNAL,HUNGARY,32,79
ÉLTON,BRAZIL,28,79
ZENG CHENG,CHINA,26,79
KELVIN DAVIS,ENGLAND,37,79
BRUNO,BRAZIL,29,79
CARLITOS,PORTUGAL,31,79
MÉNDEZ,ARGENTINA,29,79
VINICIUS,BRAZIL,27,79
NILTON,BRAZIL,26,79
LEDESMA,ARGENTINA,34,79
JANTSCHER,AUSTRIA,24,79
NAVIDKIA,IRAN,30,79
INCE,ENGLAND,21,79
MARIO,SPAIN,22,79
STUANI,URUGUAY,26,79
VERHOEK,NETHERLANDS,27,79
C. SAUCEDO,BOLIVIA,34,79
CÁSSIO,BRAZIL,33,79
ZIMLING,DENMARK,28,79
KEIRRISON,BRAZIL,24,79
JALLET,FRANCE,29,79
GARY CALDWELL,SCOTLAND,31,79
MANU LANZAROTE,SPAIN,29,79
MARÉVAL,FRANCE,30,79
FEKIR,FRANCE,20,79
ROLANDO BIANCHI,ITALY,30,79
RAFAEL TOLÓI,BRAZIL,22,79
KLJESTAN,UNITED STATES,28,79
BRUNO UVINI,BRAZIL,22,79
MCCARTHY,IRELAND,30,79
S. MONTESINOS,CHILE,27,79
PEROZO,VENEZUELA,27,79
JUNG SUNG RYONG,SOUTH KOREA,28,79
A. FERRERO,ARGENTINA,34,79
PUÑAL,SPAIN,38,79
PALLARDÓ,SPAIN,27,79
CHIVU,ROMANIA,32,79
BOJINOV,BULGARIA,27,79
ÁLVARO RUBIO,SPAIN,34,79
CEYHUN G.,TURKEY,25,79
M. GONZÁLEZ,CHILE,29,79
PAZIENZA,ITALY,31,79
RENAN,BRAZIL,27,79
MORATA,SPAIN,20,79
MOUNIER,FRANCE,26,79
J. MÅRTENSSON,SWEDEN,24,79
B. ZABALA,ARGENTINA,20,79
BRUNT,NORTHERN IRELAND,28,79
FETFATZIDIS,GREECE,22,79
A. KARAGOUNIS,GREECE,22,79
D. GONZÁLEZ,CHILE,29,79
KELLY,ENGLAND,23,79
NAJAR,HONDURAS,20,79
AL SDAIRY,SAUDI ARABIA,21,79
L. BECCHIO,ARGENTINA,29,79
REAL,PORTUGAL,30,79
RICARDO,PORTUGAL,31,79
ROBINHO,BRAZIL,25,79
EMEGHARA,SWITZERLAND,24,79
MORAS,GREECE,32,79
C. VALDÉS,COLOMBIA,28,79
COBEÑO,SPAIN,31,79
TIAGO GOMES,PORTUGAL,27,79
LIPTÁK,HUNGARY,28,79
J. LUNA,ARGENTINA,26,79
V. PÉREZ,SPAIN,25,79
E. ALFARO,URUGUAY,25,79
